,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
298,0.00858,0.000418182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.93307449,6.697308666,2.709396203,0.656338217,1.740111726,0.065304968,0.884349541,2.178652171,0.734466931,0.116435682,0.783508739
299,0.00858,0.000418182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.93307449,6.697308666,2.709396203,0.656338217,1.740111726,0.104125596,0.950139222,1.20018326,0.429100034,0.341054872,0.924322344
300,0.00858,0.000518182,0.0000109,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.207408076,2.700801656,4.820574813,2.175575802,0.458666303,1.209520376,0.12075235,2.652185851,4.228066517,1.926740987,0.673503655,2.937643045
301,0.00858,0.000518182,0.0003739,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.195500738,2.573268858,4.442689617,1.629916335,0.327067261,0.873163874,0.123806088,3.173104072,4.163989238,1.898915073,0.582950364,2.091707594
302,0.00858,0.000518182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.566227452,6.701771954,2.709325972,1.668382543,2.388953876,0.088517828,0.869773204,0.84068269,0.350822265,0.291128642,1.426241896
303,0.00858,0.000518182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221344661,1.210310113,5.997050825,2.417866552,0.594875328,1.669859553,0.087860005,0.870822561,0.647879265,0.270773394,0.10390505,0.74895462
304,0.00858,0.000618182,0.0000109,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.462534733,6.702292082,2.709312653,1.09450486,2.229009745,0.120483037,1.053937171,3.404426597,1.570276431,0.832531312,2.191090198
305,0.00858,0.000618182,0.0003739,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.462534733,6.702216721,2.709312653,1.161530288,2.135504705,0.125455229,1.114584429,2.979761994,1.392824046,1.942107589,2.363481314
306,0.00858,0.000618182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.462534733,6.702213324,2.709312653,1.169023396,2.124914343,0.125455229,1.114584429,2.936485404,1.375787688,1.969150129,2.425176185
307,0.00858,0.000618182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,1.462534733,6.702213343,2.709312653,1.168990175,2.124959987,0.129653611,1.114584429,2.895235407,1.34076866,1.845161985,2.355360077
308,0.00858,0.000718182,0.0000109,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.237208154,2.012207232,5.615606724,2.312985331,1.949602884,1.920122172,0.125455229,3.62572742,4.235723339,1.91702813,0.288898293,1.385089758
309,0.00858,0.000718182,0.0003739,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221352,3.106804314,5.105527199,2.078308395,0.719761684,1.606379931,0.120900134,2.293985092,4.176504575,1.920721505,1.762699827,2.883461189
310,0.00858,0.000718182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221357032,3.109088219,5.076281724,2.070907099,0.725571651,1.64513708,0.12021921,6.232218933,4.181015643,1.910026324,0.490383372,1.80817956
311,0.00858,0.000718182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221398029,3.109088219,5.030507755,2.030740947,0.683163627,1.711545312,0.120761394,4.165268608,4.207422074,1.907194856,1.295649654,2.922028637
312,0.00858,0.000818182,0.0000109,0.115069822,1.170740259,1.825799779,0.752697424,1.87962844,2.659281741,0.199709703,0.824654387,4.717984534,1.675124872,0.393913786,1.304430026,0.125455229,4.270969509,4.245227298,1.926824481,3.022566417,3.003632104
313,0.00858,0.000818182,0.0003739,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.2212704,1.781508912,5.463078685,2.26324512,2.089664532,2.17789968,0.12015117,3.9702564,4.194687098,1.919729236,1.133578159,2.09831401
314,0.00858,0.000818182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221270264,1.781508912,5.489800693,2.272282357,2.116651605,2.180245515,0.123898778,3.287624863,4.129995713,1.877509181,0.422604831,1.357987184
315,0.00858,0.000818182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221264105,1.83253928,5.40804153,2.219875064,1.886709636,1.955267192,0.120181944,3.393016825,4.155986714,1.887107644,0.433257316,1.780138109
316,0.00858,0.000918182,0.0000109,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221104704,2.010265084,5.50529517,2.255570347,2.099134924,1.982743217,0.120978873,4.209911136,4.25193009,1.919608505,0.944592447,2.015615073
317,0.00858,0.000918182,0.0003739,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,3.104520595,5.056323873,2.070641093,0.677797706,1.604502097,0.124222844,3.530167144,4.180174097,1.911539094,0.680630961,2.525622688
318,0.00858,0.000918182,0.0007369,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.208918387,3.104520595,5.042662444,2.066955967,0.662605056,1.58975433,0.120986038,3.493652055,4.197147591,1.918129381,1.354482856,2.589425274
319,0.00858,0.000918182,0.0010999,0.119756452,1.170740259,1.776625162,0.729144554,1.754010562,2.380821166,0.221385948,3.104520595,5.08418805,2.086604594,0.706927507,1.643051237,0.124211441,2.390512006,4.172834073,1.900478846,0.469790399,1.253756991
320,0.00979,1.81818E-05,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.198976957,0.80855474,4.755005566,1.65490739,0.346172306,1.149868368,0.102474277,0.901723405,1.965573512,0.960018792,0.497123981,1.952112254
321,0.00979,1.81818E-05,0.0003739,0.115069822,1.170740259,1.825799779,0.752697424,1.87962844,2.659281741,0.199709703,0.824654387,4.717984534,1.675124872,0.393913786,1.304430026,0.125455229,4.270969509,4.245227298,1.926824481,3.022566417,3.003632104
322,0.00979,1.81818E-05,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195990232,0.794083206,4.192478516,1.413783707,0.470294497,1.249852381,0.068146067,0.839805888,1.260006098,0.413491216,0.224829849,1.370639883
323,0.00979,1.81818E-05,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.200138415,0.794083206,3.693000717,1.326126857,0.80511495,1.433203779,0.116082204,0.901723405,2.293805822,0.7431828,0.458099931,1.577280107
324,0.00979,0.000118182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.223025417,0.792144857,4.702546624,1.643962784,0.24352072,1.075739603,0.090794696,0.901723405,2.081137343,0.928375934,0.494287011,1.970299407
325,0.00979,0.000118182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.182764248,0.794083206,4.208535873,1.422267073,0.477010628,1.251511767,0.0761558,0.839805888,1.538531144,0.493656337,0.219208872,1.357440559
326,0.00979,0.000118182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.19981808,0.794083206,3.791326979,1.331970676,0.597348132,1.338534066,0.101817245,0.871872993,2.041079157,0.725793547,0.305862781,1.38633415
327,0.00979,0.000118182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.210369301,0.794083206,3.562328917,1.259068675,0.696746093,1.391566301,0.108853458,0.902805236,1.891241033,0.747530777,0.386463169,1.564098821
328,0.00979,0.000218182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.209295741,0.79311352,4.040192346,1.339501295,0.243654179,1.157247307,0.08338169,0.839805888,1.262287358,0.428101353,0.216029266,1.324036071
329,0.00979,0.000218182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.199945776,0.822651985,3.157303307,1.203150765,0.573071459,1.307950668,0.096088908,0.840824395,1.74623666,0.642360877,0.160442135,1.182769193
330,0.00979,0.000218182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.190787905,0.822651985,2.990584189,1.189391447,0.589015043,1.336250562,0.082302823,0.869773204,0.544063122,0.277715424,0.243770295,1.448564208
331,0.00979,0.000218182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.199595991,0.794083206,3.157556503,1.222249883,0.476147099,1.366695061,0.099829269,0.934655828,1.382534944,0.853354128,0.49197558,1.772106794
332,0.00979,0.000318182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.207702926,0.79311352,3.426401078,1.266401388,0.235517264,1.134599829,0.11669068,0.90388816,2.221248908,0.791165166,0.409261257,1.546439154
333,0.00979,0.000318182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.208918387,0.821652349,2.812206855,1.174119322,0.613733258,1.269221646,0.093942309,0.870822561,2.042490886,0.976573923,0.257791453,1.458262945
334,0.00979,0.000318182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.208918387,0.821652349,2.803959904,1.138637189,0.748686926,1.364220118,0.090616683,0.869773204,0.809394138,0.301909364,0.283674001,1.528209264
335,0.00979,0.000318182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.208918387,0.821652349,3.025605596,1.413404204,0.806857613,1.413714542,0.091193725,0.869773204,1.136410985,0.500210739,0.282711795,1.530809374
336,0.00979,0.000418182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.170026867,0.80855474,3.823084073,1.30083627,0.391662127,1.394670199,0.098876972,0.901723405,1.932176487,0.781179817,0.420918618,1.587159984
337,0.00979,0.000418182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.183329594,0.80855474,3.75161563,1.291773119,0.410302545,1.404659913,0.092393971,0.901723405,1.854899405,0.793274651,0.416889815,1.584677317
338,0.00979,0.000418182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.183321508,0.80855474,3.718155046,1.287241544,0.415955487,1.409688009,0.092245628,0.901723405,1.775370645,0.80842313,0.410079923,1.585179049
339,0.00979,0.000418182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.183736728,0.80855474,3.707423201,1.287241544,0.417933537,1.411362553,0.092417868,0.901723405,1.841902715,0.795815197,0.416370167,1.586244092
340,0.00979,0.000518182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.222693841,0.809540674,3.651444003,1.230908201,0.326379034,1.274685948,0.09930298,0.870822561,1.51268126,0.529463831,0.298206517,1.336492546
341,0.00979,0.000518182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.222708559,0.80855474,3.577044559,1.221870565,0.347042326,1.2888575,0.106690918,0.902805236,1.613256453,0.798936708,0.3752225,1.534066922
342,0.00979,0.000518182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.222942721,0.80855474,3.53889611,1.21283293,0.378578472,1.306704355,0.09186503,0.902805236,1.58445834,0.802926145,0.369956729,1.53613944
343,0.00979,0.000518182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.206968892,0.80855474,3.52321775,1.208314111,0.387842569,1.312126399,0.091846512,0.902805236,1.606084772,0.799433108,0.372545083,1.535413361
344,0.00979,0.000618182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195683732,0.809540674,3.641810391,1.222973129,0.292340575,1.24081192,0.075703854,0.934655828,1.384084951,0.905124206,0.497067424,1.770340683
345,0.00979,0.000618182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195683788,0.809540674,3.641810197,1.222973129,0.292349595,1.24081215,0.069405218,0.934655828,1.394150309,0.897942748,0.501106827,1.773203692
346,0.00979,0.000618182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195683788,0.809540674,3.641810197,1.222973129,0.292349595,1.24081215,0.069405218,0.934655828,1.394150309,0.897942748,0.501106827,1.773203692
347,0.00979,0.000618182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195683788,0.809540674,3.641810197,1.222973129,0.292349595,1.24081215,0.069405218,0.934655828,1.394150309,0.897942748,0.501106827,1.773203692
348,0.00979,0.000718182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195464078,0.792144857,3.838707752,1.286925032,0.198805266,1.030150328,0.109136121,0.871872993,2.117693076,0.787427433,0.317233274,1.481520696
349,0.00979,0.000718182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195586488,0.792144857,3.771325485,1.2778695,0.196819445,1.050008259,0.074370786,0.901723405,2.117856767,0.739784682,0.399186429,1.649069799
350,0.00979,0.000718182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195586382,0.792144857,3.771326626,1.2778695,0.196837444,1.050015112,0.081899147,0.901723405,2.149724482,0.749453291,0.4005878,1.651163234
351,0.00979,0.000718182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195586214,0.792144857,3.771276538,1.2778695,0.196816561,1.050008172,0.074423924,0.901723405,2.127297624,0.738712277,0.399291853,1.648877011
352,0.00979,0.000818182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.181275982,0.810527641,3.918228741,1.325918666,0.311094381,1.203547121,0.116388965,0.901723405,2.276469253,0.842370526,0.505007272,1.854208706
353,0.00979,0.000818182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195270002,0.810527641,3.85348748,1.289079479,0.331874694,1.220137907,0.093893855,0.870822561,2.41656116,0.855500856,0.333643152,1.470115706
354,0.00979,0.000818182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195270031,0.810527641,3.85353954,1.289076286,0.331886793,1.220136781,0.096247372,0.870822561,2.52002497,0.894954999,0.336466786,1.480321181
355,0.00979,0.000818182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195269968,0.810527641,3.853498592,1.289075367,0.331879187,1.22013867,0.094285456,0.870822561,2.462972243,0.868412749,0.336581714,1.476311024
356,0.00979,0.000918182,0.0000109,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.195852166,0.792144857,3.784849256,1.273512328,0.166636621,0.881648255,0.109959738,0.902805236,2.648792263,0.960536188,0.459312405,1.695894526
357,0.00979,0.000918182,0.0003739,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.209111961,0.792144857,3.670341137,1.250872988,0.173549856,0.923747367,0.082126945,0.934655828,1.676967951,0.872453079,0.628810494,1.847939233
358,0.00979,0.000918182,0.0007369,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.209112004,0.792144857,3.670318912,1.250872988,0.173533907,0.923750152,0.082149791,0.934655828,1.701268861,0.865542073,0.633366173,1.851787234
359,0.00979,0.000918182,0.0010999,0.11975703,1.170740259,1.777520086,0.729144554,1.74908766,2.378811261,0.209112047,0.792144857,3.670314701,1.250872988,0.173527063,0.923746084,0.082173545,0.934655828,1.694123008,0.868068611,0.632496791,1.850916621
360,0.011,1.81818E-05,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.198861461,0.838585243,4.37365422,1.579378849,0.321596769,1.369613607,0.117749952,0.902805236,2.197265447,0.793521944,0.446666971,1.744359865
361,0.011,1.81818E-05,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.209528722,0.809540674,4.149974984,1.538144137,0.202205614,1.09229825,0.095462232,0.934655828,1.987488577,0.745876592,0.586188665,1.892287224
362,0.011,1.81818E-05,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.20877083,0.80855474,3.615269888,1.194241375,0.736003799,1.335470924,0.117827212,0.901723405,2.432802237,0.826245903,0.463770473,1.688429655
363,0.011,1.81818E-05,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.197535723,0.80855474,3.428366651,1.184354447,0.685887715,1.351854161,0.11464105,0.968586555,1.462839094,1.035925595,0.672521997,1.989605885
364,0.011,0.000118182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.209610236,0.810527641,4.337797451,1.573692459,0.198898189,1.048487938,0.108067757,0.902805236,1.828259689,0.857583793,0.425773307,1.709685999
365,0.011,0.000118182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.19624175,0.79311352,3.470411648,1.1728247,0.623372596,1.280201981,0.077670927,0.935770681,1.360290928,0.831487157,0.475727529,1.765173499
366,0.011,0.000118182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.197935007,0.80855474,3.351296348,1.163288343,0.704045091,1.359596701,0.101746257,0.934655828,1.73094465,0.784555615,0.566991384,1.818813688
367,0.011,0.000118182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207484245,0.80855474,3.165387832,1.123751472,0.814826136,1.405068562,0.117233971,1.003530875,1.438437099,1.008997066,0.874665029,2.261010941
368,0.011,0.000218182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.185765454,0.80855474,3.335972749,1.177873331,0.324722402,1.259954951,0.069217475,0.81072499,1.285611086,0.457953255,0.155070099,1.055441525
369,0.011,0.000218182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207706529,0.79311352,2.5901484,1.072337844,0.721590416,1.400486865,0.100361978,0.841843958,2.161253712,0.861186004,0.181537782,1.259715966
370,0.011,0.000218182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208918387,0.794083206,2.647947202,1.07216418,0.895670467,1.463332889,0.052218126,0.870822561,0.719615762,0.32004168,0.254106095,1.474674135
371,0.011,0.000218182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208918387,0.79311352,3.461643893,1.960209808,0.996228342,1.519221652,0.098835219,0.86872492,1.101621279,0.431691448,0.295459302,1.558847055
372,0.011,0.000318182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207093483,0.80855474,2.952348347,1.145299966,0.253378165,1.226494931,0.092532019,0.934655828,1.626505184,0.743992115,0.501191643,1.759485466
373,0.011,0.000318182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207722653,0.792144857,2.410709874,1.073747215,0.558644577,1.330563816,0.098770364,0.902805236,1.43180865,0.808766558,0.346216856,1.633735017
374,0.011,0.000318182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208418228,0.79311352,2.32779771,1.037729513,0.633429816,1.380595598,0.051952811,0.869773204,0.620541451,0.389873007,0.254606292,1.46449659
375,0.011,0.000318182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.200200014,0.79311352,2.643033793,1.119355469,0.711772696,1.425679038,0.090004675,0.869773204,0.642793874,0.286131041,0.253668248,1.472748994
376,0.011,0.000418182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.221898331,0.809540674,2.780812154,1.099453325,0.338098452,1.214205347,0.088542377,0.935770681,1.588054365,0.771775743,0.523045305,1.788674491
377,0.011,0.000418182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207624681,0.820653756,2.320092925,0.954639979,0.88545443,1.746884146,0.078331829,0.809737816,1.251957285,0.527871971,0.388112451,1.143044993
378,0.011,0.000418182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.21038973,0.915872565,3.287673872,2.089335536,2.150630066,3.135411464,0.09606204,0.838788434,1.048467321,0.608557945,0.064815621,0.715386376
379,0.011,0.000418182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207564066,0.791177214,2.570891876,1.017151861,0.708843748,1.34066476,0.124807151,1.076516922,1.743044684,1.047063005,1.312413102,2.606580543
380,0.011,0.000518182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.186190062,0.810527641,3.102050219,1.144750671,0.222096953,1.107186027,0.114565683,0.934655828,1.686066468,0.843135614,0.590755899,1.8672327
381,0.011,0.000518182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.186184615,0.810527641,3.102003836,1.144361654,0.221987183,1.107301831,0.114395722,0.934655828,1.589623027,0.86563565,0.573431251,1.848360964
382,0.011,0.000518182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.186184615,0.810527641,3.102003836,1.144361654,0.221987183,1.107301831,0.114395722,0.934655828,1.589623027,0.86563565,0.573431251,1.848360964
383,0.011,0.000518182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.186184615,0.810527641,3.102003836,1.144361654,0.221987183,1.107301831,0.114395722,0.934655828,1.589623027,0.86563565,0.573431251,1.848360964
384,0.011,0.000618182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.194853561,0.810527641,3.419643284,1.187242257,0.176516338,1.019086793,0.108500381,0.902805236,1.691392366,0.828501354,0.407959158,1.582455807
385,0.011,0.000618182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.19485388,0.810527641,3.41968471,1.187242257,0.176480107,1.019087918,0.108599033,0.902805236,1.704954155,0.824165859,0.408433664,1.580991928
386,0.011,0.000618182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.19485388,0.810527641,3.41968471,1.187242257,0.176480107,1.019087918,0.108599033,0.902805236,1.704954155,0.824165859,0.408433664,1.580991928
387,0.011,0.000618182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.19485388,0.810527641,3.41968471,1.187242257,0.176480107,1.019087918,0.108599033,0.902805236,1.704954155,0.824165859,0.408433664,1.580991928
388,0.011,0.000718182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.174100827,0.839602487,2.860987764,1.070481049,0.29720936,1.234487385,0.127109816,0.902805236,3.119613153,1.173019372,0.458508734,1.692599279
389,0.011,0.000718182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.174074223,0.839602487,2.790442816,1.055338005,0.322105834,1.254602445,0.126570381,0.902805236,2.839672608,1.054081531,0.446119205,1.670121923
390,0.011,0.000718182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.174074223,0.839602487,2.790442816,1.055338005,0.322105834,1.254602445,0.126570381,0.902805236,2.839672608,1.054081531,0.446119205,1.670121923
391,0.011,0.000718182,0.0010999,0.115069822,1.170740259,1.825799779,0.752697424,1.87962844,2.659281741,0.199709703,0.824654387,4.717984534,1.675124872,0.393913786,1.304430026,0.125455229,4.270969509,4.245227298,1.926824481,3.022566417,3.003632104
392,0.011,0.000818182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.20847817,0.810527641,3.099077911,1.130718713,0.163787997,0.995388028,0.126950188,0.902805236,3.118516095,1.246911974,0.434460541,1.720504598
393,0.011,0.000818182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208489102,0.810527641,3.085440536,1.124752609,0.166725087,1.001948234,0.127097237,0.902805236,3.199352422,1.276278967,0.442442359,1.736794535
394,0.011,0.000818182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208489102,0.810527641,3.085440536,1.124752609,0.166725087,1.001948234,0.127097237,0.902805236,3.199352422,1.276278967,0.442442359,1.736794535
395,0.011,0.000818182,0.0010999,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.208489102,0.810527641,3.085440536,1.124752609,0.166725087,1.001948234,0.127097237,0.902805236,3.199352422,1.276278967,0.442442359,1.736794535
396,0.011,0.000918182,0.0000109,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207192486,0.809540674,2.650310027,1.081853164,0.213267666,1.094044387,0.114669507,0.934655828,1.439086804,0.784525856,0.470556171,1.777502456
397,0.011,0.000918182,0.0003739,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207192531,0.809540674,2.650113959,1.081459203,0.213507573,1.094310066,0.114936319,0.934655828,1.456106828,0.783560606,0.473977271,1.780815175
398,0.011,0.000918182,0.0007369,0.119757609,1.170740259,1.778173972,0.729331737,1.748826014,2.380643093,0.207192531,0.809540674,2.650113959,1.081459203,0.213507573,1.094310066,0.114936319,0.934655828,1.456106828,0.783560606,0.473977271,1.780815175
